start_id,end_id,relationship_type
b35eee21-5d68-4120-9b15-414c03a11011,262ea245-93dc-4c61-aa41-868bc4cc5dcf,FAVORITE_PLAYER
22d5af02-a97b-43d9-bdd6-cde3d820280e,e5950f0d-0d24-4e2f-b96a-36ebedb604a9,FAVORITE_PLAYER
22d5af02-a97b-43d9-bdd6-cde3d820280e,fe86f2c6-8576-4e77-b1df-a3df995eccf8,FAVORITE_PLAYER
22d5af02-a97b-43d9-bdd6-cde3d820280e,514f3569-5435-48bb-bc74-6b08d3d78ca9,FAVORITE_PLAYER
1fd7761a-e486-4eba-9112-968f5cefe158,79a00b55-fa24-45d8-a43f-772694b7776d,FAVORITE_PLAYER
7de60654-6eb5-42fc-9faf-17431f8ce67a,c800d89e-031f-4180-b824-8fd307cf6d2b,FAVORITE_PLAYER
7de60654-6eb5-42fc-9faf-17431f8ce67a,14026aa2-5f8c-45bf-9b92-0971d92127e6,FAVORITE_PLAYER
7de60654-6eb5-42fc-9faf-17431f8ce67a,86f109ac-c967-4c17-af5c-97395270c489,FAVORITE_PLAYER
fe1c9b6b-8f14-417a-8d3e-72c694eb2fd8,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
971d7bf3-a81e-467b-b6db-d76cf6258840,63b288c1-4434-4120-867c-cee4dadd8c8a,FAVORITE_PLAYER
971d7bf3-a81e-467b-b6db-d76cf6258840,f51beff4-e90c-4b73-9253-8699c46a94ff,FAVORITE_PLAYER
971d7bf3-a81e-467b-b6db-d76cf6258840,67214339-8a36-45b9-8b25-439d97b06703,FAVORITE_PLAYER
faca49ec-1fab-4ac0-b9e4-cdce8ef1b0e7,3227c040-7d18-4803-b4b4-799667344a6d,FAVORITE_PLAYER
faca49ec-1fab-4ac0-b9e4-cdce8ef1b0e7,59845c40-7efc-4514-9ed6-c29d983fba31,FAVORITE_PLAYER
faca49ec-1fab-4ac0-b9e4-cdce8ef1b0e7,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
5e6f4823-c913-4fc7-8aa3-0354757977bb,787758c9-4e9a-44f2-af68-c58165d0bc03,FAVORITE_PLAYER
5e6f4823-c913-4fc7-8aa3-0354757977bb,d000d0a3-a7ba-442d-92af-0d407340aa2f,FAVORITE_PLAYER
bd8dc818-560d-4d0e-b2da-0e8c5fd45848,e5950f0d-0d24-4e2f-b96a-36ebedb604a9,FAVORITE_PLAYER
bd8dc818-560d-4d0e-b2da-0e8c5fd45848,6a1545de-63fd-4c04-bc27-58ba334e7a91,FAVORITE_PLAYER
03495ade-4562-4325-8952-843160167dde,7d809297-6d2f-4515-ab3c-1ce3eb47e7a6,FAVORITE_PLAYER
03495ade-4562-4325-8952-843160167dde,3227c040-7d18-4803-b4b4-799667344a6d,FAVORITE_PLAYER
03495ade-4562-4325-8952-843160167dde,9ecde51b-8b49-40a3-ba42-e8c5787c279c,FAVORITE_PLAYER
fb52f1b2-05a5-4b02-a931-655c13e93f54,7dfc6f25-07a8-4618-954b-b9dd96cee86e,FAVORITE_PLAYER
fb52f1b2-05a5-4b02-a931-655c13e93f54,262ea245-93dc-4c61-aa41-868bc4cc5dcf,FAVORITE_PLAYER
fb52f1b2-05a5-4b02-a931-655c13e93f54,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
21c4764c-a961-43d4-952d-6fe4dfdfefc4,741c6fa0-0254-4f85-9066-6d46fcc1026e,FAVORITE_PLAYER
21c4764c-a961-43d4-952d-6fe4dfdfefc4,bb8b42ad-6042-40cd-b08c-2dc3a5cfc737,FAVORITE_PLAYER
21c4764c-a961-43d4-952d-6fe4dfdfefc4,787758c9-4e9a-44f2-af68-c58165d0bc03,FAVORITE_PLAYER
9839cce5-65c0-4a0e-adfc-fdc63b3f582b,fe86f2c6-8576-4e77-b1df-a3df995eccf8,FAVORITE_PLAYER
a9e6d922-37cc-46ba-8386-08771ccc5e2b,27bf8c9c-7193-4f43-9533-32f1293d1bf0,FAVORITE_PLAYER
a9e6d922-37cc-46ba-8386-08771ccc5e2b,f35d154a-0a53-476e-b0c2-49ae5d33b7eb,FAVORITE_PLAYER
34ffda4c-ffbd-4429-8f31-e5da1cdf4d5c,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
7e8014b6-9c6a-41f7-a440-1d53cf9cda2d,5162b93a-4f44-45fd-8d6b-f5714f4c7e91,FAVORITE_PLAYER
7e8014b6-9c6a-41f7-a440-1d53cf9cda2d,67214339-8a36-45b9-8b25-439d97b06703,FAVORITE_PLAYER
e44a310b-22eb-4942-b41f-c4e881b52ee0,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
e44a310b-22eb-4942-b41f-c4e881b52ee0,6cb2d19f-f0a4-4ece-9190-76345d1abc54,FAVORITE_PLAYER
e44a310b-22eb-4942-b41f-c4e881b52ee0,7774475d-ab11-4247-a631-9c7d29ba9745,FAVORITE_PLAYER
1ec8c158-68fb-49a2-b28b-7692df48a647,9ecde51b-8b49-40a3-ba42-e8c5787c279c,FAVORITE_PLAYER
e766ef7f-97f0-478c-99a0-9a8625f3cd85,6cb2d19f-f0a4-4ece-9190-76345d1abc54,FAVORITE_PLAYER
e766ef7f-97f0-478c-99a0-9a8625f3cd85,31da633a-a7f1-4ec4-a715-b04bb85e0b5f,FAVORITE_PLAYER
37cffdb4-73f4-4d48-9975-ab485b0175ba,59e3afa0-cb40-4f8e-9052-88b9af20e074,FAVORITE_PLAYER
37cffdb4-73f4-4d48-9975-ab485b0175ba,7d809297-6d2f-4515-ab3c-1ce3eb47e7a6,FAVORITE_PLAYER
37cffdb4-73f4-4d48-9975-ab485b0175ba,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
49a67ed7-4a98-45d5-9227-2d357c1ebcc3,ad391cbf-b874-4b1e-905b-2736f2b69332,FAVORITE_PLAYER
244197ea-2768-4218-ba93-2dbc644f9097,cb00e672-232a-4137-a259-f3cf0382d466,FAVORITE_PLAYER
244197ea-2768-4218-ba93-2dbc644f9097,26e72658-4503-47c4-ad74-628545e2402a,FAVORITE_PLAYER
e807d8ce-01ad-4506-bfa8-ef6d648877b2,9ecde51b-8b49-40a3-ba42-e8c5787c279c,FAVORITE_PLAYER
e807d8ce-01ad-4506-bfa8-ef6d648877b2,31da633a-a7f1-4ec4-a715-b04bb85e0b5f,FAVORITE_PLAYER
e807d8ce-01ad-4506-bfa8-ef6d648877b2,cdd0eadc-19e2-4ca1-bba5-6846c9ac642b,FAVORITE_PLAYER
baccf6fe-a409-442f-9b52-c11d84b99472,00d1db69-8b43-4d34-bbf8-17d4f00a8b71,FAVORITE_PLAYER
b129e4c4-9ca1-4fd5-a066-e5551259d5cd,787758c9-4e9a-44f2-af68-c58165d0bc03,FAVORITE_PLAYER
63c5a2c6-5cc0-4ae4-bc9d-bab2bd20bb0d,63b288c1-4434-4120-867c-cee4dadd8c8a,FAVORITE_PLAYER
63c5a2c6-5cc0-4ae4-bc9d-bab2bd20bb0d,e5950f0d-0d24-4e2f-b96a-36ebedb604a9,FAVORITE_PLAYER
63c5a2c6-5cc0-4ae4-bc9d-bab2bd20bb0d,3fe4cd72-43e3-40ea-8016-abb2b01503c7,FAVORITE_PLAYER
44c68674-cf35-407c-a8ab-6ef0d0e8d880,069b6392-804b-4fcb-8654-d67afad1fd91,FAVORITE_PLAYER
5775d4ab-7557-41b4-be3a-4b17eea9d937,67214339-8a36-45b9-8b25-439d97b06703,FAVORITE_PLAYER
5775d4ab-7557-41b4-be3a-4b17eea9d937,00d1db69-8b43-4d34-bbf8-17d4f00a8b71,FAVORITE_PLAYER
df5a276f-fa11-403a-9b30-9abc9ddecde9,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
df5a276f-fa11-403a-9b30-9abc9ddecde9,63b288c1-4434-4120-867c-cee4dadd8c8a,FAVORITE_PLAYER
df5a276f-fa11-403a-9b30-9abc9ddecde9,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
a5250d92-b9ea-47ba-ae26-0ef964f4e62c,bb8b42ad-6042-40cd-b08c-2dc3a5cfc737,FAVORITE_PLAYER
a0b659fe-7fdc-4018-ad2f-16602d34d81b,c737a041-c713-43f6-8205-f409b349e2b6,FAVORITE_PLAYER
a0b659fe-7fdc-4018-ad2f-16602d34d81b,c800d89e-031f-4180-b824-8fd307cf6d2b,FAVORITE_PLAYER
b1f36379-3e74-4638-b52d-c4f2a3737e65,fe86f2c6-8576-4e77-b1df-a3df995eccf8,FAVORITE_PLAYER
cbef5cc7-ea90-4840-bc55-d541e40e99a5,4ca8e082-d358-46bf-af14-9eaab40f4fe9,FAVORITE_PLAYER
cbef5cc7-ea90-4840-bc55-d541e40e99a5,21d23c5c-28c0-4b66-8d17-2f5c76de48ed,FAVORITE_PLAYER
cbef5cc7-ea90-4840-bc55-d541e40e99a5,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
93f51a44-ec34-4f81-b08e-850e4801b082,cdd0eadc-19e2-4ca1-bba5-6846c9ac642b,FAVORITE_PLAYER
689dab15-9049-4b4e-a0d8-77095cd46220,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
689dab15-9049-4b4e-a0d8-77095cd46220,3fe4cd72-43e3-40ea-8016-abb2b01503c7,FAVORITE_PLAYER
c59b0d68-a09e-4f3e-afff-9048da81095c,587c7609-ba56-4d22-b1e6-c12576c428fd,FAVORITE_PLAYER
c59b0d68-a09e-4f3e-afff-9048da81095c,4ca8e082-d358-46bf-af14-9eaab40f4fe9,FAVORITE_PLAYER
c59b0d68-a09e-4f3e-afff-9048da81095c,069b6392-804b-4fcb-8654-d67afad1fd91,FAVORITE_PLAYER
3916659f-3578-4d8a-bbfd-9692f41b2867,f35d154a-0a53-476e-b0c2-49ae5d33b7eb,FAVORITE_PLAYER
827cbfcb-d0a8-4f21-b1b0-c6311f907bd9,79a00b55-fa24-45d8-a43f-772694b7776d,FAVORITE_PLAYER
827cbfcb-d0a8-4f21-b1b0-c6311f907bd9,c97d60e5-8c92-4d2e-b782-542ca7aa7799,FAVORITE_PLAYER
6b5ff985-3aae-4989-9893-9bb266452eb1,587c7609-ba56-4d22-b1e6-c12576c428fd,FAVORITE_PLAYER
6b5ff985-3aae-4989-9893-9bb266452eb1,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
6b5ff985-3aae-4989-9893-9bb266452eb1,e5950f0d-0d24-4e2f-b96a-36ebedb604a9,FAVORITE_PLAYER
4a89ec5c-a04c-448f-80cd-93eb88fe3b2e,587c7609-ba56-4d22-b1e6-c12576c428fd,FAVORITE_PLAYER
4a89ec5c-a04c-448f-80cd-93eb88fe3b2e,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
30033d4d-3d4a-4623-bd06-9f0eb095146d,44b1d8d5-663c-485b-94d3-c72540441aa0,FAVORITE_PLAYER
30033d4d-3d4a-4623-bd06-9f0eb095146d,7bee6f18-bd56-4920-a132-107c8af22bef,FAVORITE_PLAYER
30033d4d-3d4a-4623-bd06-9f0eb095146d,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
504fa95b-7d16-4a9d-ad84-d9484dc8387b,d000d0a3-a7ba-442d-92af-0d407340aa2f,FAVORITE_PLAYER
ad6c1b01-fb5f-421e-95f9-798bc8aeeeba,069b6392-804b-4fcb-8654-d67afad1fd91,FAVORITE_PLAYER
ad6c1b01-fb5f-421e-95f9-798bc8aeeeba,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
0e87d64e-9a60-49a3-b241-f29108123567,9328e072-e82e-41ef-a132-ed54b649a5ca,FAVORITE_PLAYER
0e87d64e-9a60-49a3-b241-f29108123567,052ec36c-e430-4698-9270-d925fe5bcaf4,FAVORITE_PLAYER
0e87d64e-9a60-49a3-b241-f29108123567,1537733f-8218-4c45-9a0a-e00ff349a9d1,FAVORITE_PLAYER
10b8d319-be91-446e-83c3-f92d846c4e73,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
b6a7da90-1b27-4297-8182-f622d7957243,18df1544-69a6-460c-802e-7d262e83111d,FAVORITE_PLAYER
7bbf635f-ff0b-4ba4-85a0-f4447a4d75aa,4ca8e082-d358-46bf-af14-9eaab40f4fe9,FAVORITE_PLAYER
7bbf635f-ff0b-4ba4-85a0-f4447a4d75aa,57f29e6b-9082-4637-af4b-0d123ef4542d,FAVORITE_PLAYER
828fe84b-ca60-4bf7-bd87-9f40aa74b6dc,052ec36c-e430-4698-9270-d925fe5bcaf4,FAVORITE_PLAYER
828fe84b-ca60-4bf7-bd87-9f40aa74b6dc,5162b93a-4f44-45fd-8d6b-f5714f4c7e91,FAVORITE_PLAYER
828fe84b-ca60-4bf7-bd87-9f40aa74b6dc,069b6392-804b-4fcb-8654-d67afad1fd91,FAVORITE_PLAYER
681f6a44-e763-4ba0-919f-5c614111dc01,21d23c5c-28c0-4b66-8d17-2f5c76de48ed,FAVORITE_PLAYER
681f6a44-e763-4ba0-919f-5c614111dc01,7d809297-6d2f-4515-ab3c-1ce3eb47e7a6,FAVORITE_PLAYER
681f6a44-e763-4ba0-919f-5c614111dc01,c97d60e5-8c92-4d2e-b782-542ca7aa7799,FAVORITE_PLAYER
b798582e-68e3-4506-9022-f60bfad47279,4ca8e082-d358-46bf-af14-9eaab40f4fe9,FAVORITE_PLAYER
1bc3d7a5-e784-4c1b-af45-86a36470099d,63b288c1-4434-4120-867c-cee4dadd8c8a,FAVORITE_PLAYER
1bc3d7a5-e784-4c1b-af45-86a36470099d,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
ee23ed60-ec54-47bb-b24f-6c020aac9a0f,16794171-c7a0-4a0e-9790-6ab3b2cd3380,FAVORITE_PLAYER
ee23ed60-ec54-47bb-b24f-6c020aac9a0f,577eb875-f886-400d-8b14-ec28a2cc5eae,FAVORITE_PLAYER
ee23ed60-ec54-47bb-b24f-6c020aac9a0f,f35d154a-0a53-476e-b0c2-49ae5d33b7eb,FAVORITE_PLAYER
a0ec8b42-d1c3-4111-9c8d-ed99cf517b4c,7bee6f18-bd56-4920-a132-107c8af22bef,FAVORITE_PLAYER
556efc66-2d5c-41ac-ab72-8943b65b9e5d,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
556efc66-2d5c-41ac-ab72-8943b65b9e5d,d000d0a3-a7ba-442d-92af-0d407340aa2f,FAVORITE_PLAYER
556efc66-2d5c-41ac-ab72-8943b65b9e5d,7bee6f18-bd56-4920-a132-107c8af22bef,FAVORITE_PLAYER
8a3b2c5f-eb94-4854-bdbc-abbf38ee5fae,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
8035f5fa-9884-4292-898a-83e32644107b,bb8b42ad-6042-40cd-b08c-2dc3a5cfc737,FAVORITE_PLAYER
81a638aa-136b-44fe-8eec-1be96e2836f8,31da633a-a7f1-4ec4-a715-b04bb85e0b5f,FAVORITE_PLAYER
81a638aa-136b-44fe-8eec-1be96e2836f8,839c425d-d9b0-4b60-8c68-80d14ae382f7,FAVORITE_PLAYER
81a638aa-136b-44fe-8eec-1be96e2836f8,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
0b7355cb-0c72-4c3f-9a09-2b8d88b204fa,14026aa2-5f8c-45bf-9b92-0971d92127e6,FAVORITE_PLAYER
e45867a8-5bcf-466f-8562-f04d642c6ead,7774475d-ab11-4247-a631-9c7d29ba9745,FAVORITE_PLAYER
97f12b5e-5049-4ea6-91ef-2c157e112a54,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
0349c64f-859b-426a-9f51-5d85ed55d0c2,c3b8f82b-92c0-4a5d-85ef-7ddaec7d3a87,FAVORITE_PLAYER
0349c64f-859b-426a-9f51-5d85ed55d0c2,16794171-c7a0-4a0e-9790-6ab3b2cd3380,FAVORITE_PLAYER
0349c64f-859b-426a-9f51-5d85ed55d0c2,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
440998c1-d439-401c-9a2c-38eac56976f4,16794171-c7a0-4a0e-9790-6ab3b2cd3380,FAVORITE_PLAYER
440998c1-d439-401c-9a2c-38eac56976f4,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
29054adc-8aee-46ae-a325-672b6ddb6405,c737a041-c713-43f6-8205-f409b349e2b6,FAVORITE_PLAYER
29054adc-8aee-46ae-a325-672b6ddb6405,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
29054adc-8aee-46ae-a325-672b6ddb6405,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
60c8611c-1f34-40ce-bd6c-194ccebcbdb4,cdd0eadc-19e2-4ca1-bba5-6846c9ac642b,FAVORITE_PLAYER
bb4762f2-d361-45f4-b3c5-4445fef87014,9cf4b059-d05c-4d22-9ca3-c5aee41ebfdc,FAVORITE_PLAYER
56e9ec7f-a778-4cb9-8049-6947ab010894,2f95e3de-03de-4827-a4a7-aaed42817861,FAVORITE_PLAYER
56e9ec7f-a778-4cb9-8049-6947ab010894,724825a5-7a0b-422d-946e-ce9512ad7add,FAVORITE_PLAYER
7410c1d5-72c0-445b-a570-19ed1399163d,3fe4cd72-43e3-40ea-8016-abb2b01503c7,FAVORITE_PLAYER
623af756-7dd2-40c7-a7d5-451de5306ded,787758c9-4e9a-44f2-af68-c58165d0bc03,FAVORITE_PLAYER
a48673a7-6e4c-4576-ab56-f480f5d8aae4,7774475d-ab11-4247-a631-9c7d29ba9745,FAVORITE_PLAYER
a48673a7-6e4c-4576-ab56-f480f5d8aae4,c737a041-c713-43f6-8205-f409b349e2b6,FAVORITE_PLAYER
a48673a7-6e4c-4576-ab56-f480f5d8aae4,86f109ac-c967-4c17-af5c-97395270c489,FAVORITE_PLAYER
76b53641-9528-41b6-9553-0fe9f3b0e413,564daa89-38f8-4c8a-8760-de1923f9a681,FAVORITE_PLAYER
455b051e-5e74-4e08-8c42-0f08496ec372,1537733f-8218-4c45-9a0a-e00ff349a9d1,FAVORITE_PLAYER
455b051e-5e74-4e08-8c42-0f08496ec372,5162b93a-4f44-45fd-8d6b-f5714f4c7e91,FAVORITE_PLAYER
455b051e-5e74-4e08-8c42-0f08496ec372,79a00b55-fa24-45d8-a43f-772694b7776d,FAVORITE_PLAYER
5764c76c-92e9-4287-809f-83eb870e0412,c1f595b7-9043-4569-9ff6-97e0f31a5ba5,FAVORITE_PLAYER
5764c76c-92e9-4287-809f-83eb870e0412,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
5764c76c-92e9-4287-809f-83eb870e0412,67214339-8a36-45b9-8b25-439d97b06703,FAVORITE_PLAYER
fbcf4664-3297-4f6b-98d1-ac6405acd427,587c7609-ba56-4d22-b1e6-c12576c428fd,FAVORITE_PLAYER
fbcf4664-3297-4f6b-98d1-ac6405acd427,f35d154a-0a53-476e-b0c2-49ae5d33b7eb,FAVORITE_PLAYER
fbcf4664-3297-4f6b-98d1-ac6405acd427,a9f79e66-ff50-49eb-ae50-c442d23955fc,FAVORITE_PLAYER
7d3488dd-91db-4fe6-b7df-99f85c898a91,67214339-8a36-45b9-8b25-439d97b06703,FAVORITE_PLAYER
fdd426f1-9601-4255-822f-4c82e0e85416,c97d60e5-8c92-4d2e-b782-542ca7aa7799,FAVORITE_PLAYER
fdd426f1-9601-4255-822f-4c82e0e85416,44b1d8d5-663c-485b-94d3-c72540441aa0,FAVORITE_PLAYER
f7b23757-15fa-45b2-b9f2-6128286f3d4d,dcecbaa2-2803-4716-a729-45e1c80d6ab8,FAVORITE_PLAYER
aded980a-bcf3-482f-b1d0-4191146d5f33,2f95e3de-03de-4827-a4a7-aaed42817861,FAVORITE_PLAYER
aded980a-bcf3-482f-b1d0-4191146d5f33,3227c040-7d18-4803-b4b4-799667344a6d,FAVORITE_PLAYER
5603b74b-b35b-404e-bccb-d757d35def35,57f29e6b-9082-4637-af4b-0d123ef4542d,FAVORITE_PLAYER
5603b74b-b35b-404e-bccb-d757d35def35,7bee6f18-bd56-4920-a132-107c8af22bef,FAVORITE_PLAYER
5603b74b-b35b-404e-bccb-d757d35def35,564daa89-38f8-4c8a-8760-de1923f9a681,FAVORITE_PLAYER
c998ef2e-86a9-43e8-bf4c-1413b97e9d3a,ba2cf281-cffa-4de5-9db9-2109331e455d,FAVORITE_PLAYER
c998ef2e-86a9-43e8-bf4c-1413b97e9d3a,bb8b42ad-6042-40cd-b08c-2dc3a5cfc737,FAVORITE_PLAYER
c998ef2e-86a9-43e8-bf4c-1413b97e9d3a,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
5bddf2c9-9950-4361-a2ab-2b4583b130be,44b1d8d5-663c-485b-94d3-c72540441aa0,FAVORITE_PLAYER
5bddf2c9-9950-4361-a2ab-2b4583b130be,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
c8afc73e-bfad-4690-be64-ba8335f4ffe0,cde0a59d-19ab-44c9-ba02-476b0762e4a8,FAVORITE_PLAYER
c8afc73e-bfad-4690-be64-ba8335f4ffe0,21d23c5c-28c0-4b66-8d17-2f5c76de48ed,FAVORITE_PLAYER
dfabbdf8-35af-4645-96d5-d719e12ab42e,89531f13-baf0-43d6-b9f4-42a95482753a,FAVORITE_PLAYER
dfabbdf8-35af-4645-96d5-d719e12ab42e,44b1d8d5-663c-485b-94d3-c72540441aa0,FAVORITE_PLAYER
74117240-8f29-46fd-af99-df603507c660,59e3afa0-cb40-4f8e-9052-88b9af20e074,FAVORITE_PLAYER
74117240-8f29-46fd-af99-df603507c660,069b6392-804b-4fcb-8654-d67afad1fd91,FAVORITE_PLAYER
74117240-8f29-46fd-af99-df603507c660,4ca8e082-d358-46bf-af14-9eaab40f4fe9,FAVORITE_PLAYER
9e0640c4-0cd1-4a4c-a1fa-2fe4a4823477,b7c1b4e2-4d9c-47cc-8ac2-b6e0d2493157,FAVORITE_PLAYER
8493b20b-041c-4327-90f4-6cb70ef49612,741c6fa0-0254-4f85-9066-6d46fcc1026e,FAVORITE_PLAYER
e794fac9-df6a-452a-8096-7ec31dd4dfdd,d1b16c10-c5b3-4157-bd9d-7f289f17df81,FAVORITE_PLAYER
b5153ef2-16f1-4a9d-8840-05653c5fb201,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
b5153ef2-16f1-4a9d-8840-05653c5fb201,ad3e3f2e-ee06-4406-8874-ea1921c52328,FAVORITE_PLAYER
fe8a0388-066c-479d-be71-af33dd75c123,473d4c85-cc2c-4020-9381-c49a7236ad68,FAVORITE_PLAYER
fe8a0388-066c-479d-be71-af33dd75c123,ad391cbf-b874-4b1e-905b-2736f2b69332,FAVORITE_PLAYER
390602ca-8cc4-429a-9ffb-b51ee86189f6,262ea245-93dc-4c61-aa41-868bc4cc5dcf,FAVORITE_PLAYER
